"","Year","Region","Location","Area","Site","Latitude","Longitude","CaptureDate","CaptureTime","Species","Bander","Scribe","BandSize","MetalIn","FlagColorIn","FlagCodeIn","UpperLeftIn","LowerLeftIn","UpperRightIn","LowerRightIn","MetalOut","FlagColorOut","FlagCodeOut","UpperLeftOut","LowerLeftOut","UpperRightOut","LowerRightOut","TrackerType1","TrackerStatus1","TrackerID1","TrackerType2","TrackerStatus2","TrackerID2","Disposition","Status","Condition","AgeID","HowAged","FieldSex","CHDSex","HowSex","Culmen","CulmenDepth","CulmenWidth","NaresTip","TotalHead","TarsusDiagonal","Wing","p10","p10Exposed","Fat","Weight","CaptureMethod","NestBroodID","ChickAgeType","ChickHatchDate","ChickAge","FeatherCollected","FeatherType","Blood","BloodQuantity","BloodUse","OtherTests","comments.Tot.Tarsus.Covert.p10_length.Covert.p10_exposed.Weight.Cone_wt.RECAPBTWYR.RECAPWINYR.PHOTOS.MATE.MATE_ATTEND.BROOD_SIZE.REL_STATUS.ffm_p1.ffm_p2.ffm_p3.ffm_p4.ffm_p5.ffm_p6.ffm_p7.ffm_p8.ffm_p9.ffm_p10.ffm_s1.ffm_s2.ffm_s3.ffm_s4.ffm_s5.ffm_s6.ffm_s7.ffm_s8.ffm_s9.ffm_s10.tfm_1.tfm_2.tfm_3.tfm_4.tfm_5.tfm_6.bm_head.bm_neck.bm_back.bm_brst.bm_abd.blood_dna.blood_rna"
"500",2018,5,"NOME","TELLER RD","37 MI",64.84255,-166.08875,"6/24/2018","12:05","REKN","CMW","",2,"","","","",,"","","122274440","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",14.3,3.9,3.5,10.6,33.8,26.5,,0,0,,14.5,"Hand","6XN","Estimated_by_backdatefirstmeasurement","6/20/2018",4,"","","","","","",""
"501",2018,5,"NOME","TELLER RD","34 MI",64.824315,-166.041431,"6/25/2018","15:00","REKN","JAJ","",2,"129231723","FEDG","1HE","FEDG",,"O","M","129231723","FEDG","1HE","FEDG","","GEO, O","M","GEO","New","BN077","RADIO","New","164.852","R","301","7","ATY","RC","M","M","BO",,,,,,,,,,,125,"Mist","1HE","","",,"N","","","","","","4 chicks"
"502",2018,5,"NOME","TELLER RD","34 MI",64.82407,-166.04378,"6/25/2018","16:53","REKN","CMW","",2,"","","","",,"","","122274463","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",12.2,3.2,3.3,8.7,33.2,26.5,,0,0,,13.1,"Hand","1HE","Estimated_by_backdatefirstmeasurement","6/21/2018",4,"","","","","","",""
"503",2018,5,"NOME","TELLER RD","34 MI",64.82407,-166.04378,"6/25/2018","16:54","REKN","CMW","",2,"","","","",,"","","122274464","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",11.9,3.4,3.5,8.3,31.3,26.3,,0,0,,13.6,"Hand","1HE","Estimated_by_backdatefirstmeasurement","6/21/2018",4,"","","","","","",""
"504",2018,5,"NOME","TELLER RD","34 MI",64.82407,-166.04378,"6/25/2018","16:56","REKN","CMW","",2,"","","","",,"","","122274465","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",12.9,3.2,3.1,8.8,32.6,27.1,,0,0,,12.9,"Hand","1HE","Estimated_by_backdatefirstmeasurement","6/22/2018",3,"","","","","","",""
"505",2018,5,"NOME","TELLER RD","34 MI",64.82407,-166.04378,"6/25/2018","16:54","REKN","CMW","",2,"","","","",,"","","122274466","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",11,3.2,3.2,8,32.9,27.2,,0,0,,12.4,"Hand","1HE","Estimated_by_backdatefirstmeasurement","6/22/2018",3,"","","","","","",""
"506",2018,5,"NOME","TELLER RD","37 MI",,,"6/26/2018","","REKN","CMW","",2,"122274440","","","",,"","M","122274440","","","","","","M","","","","","","","R","300","7","L","NF","U","","IC",15,4.4,3.8,11.6,37.5,28.6,,8.7,3,,21.7,"Hand","6XN","Estimated_by_p10","6/20/2018",5.954127212,"N","","","","","",""
"507",2018,5,"NOME","TELLER RD","Tombstone",64.93925,-166.20958,"6/26/2018","17:29","REKN","CMW","",2,"","","","",,"","","122274441","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",21.9,6,4.9,15,46.7,31.2,,48.7,26,,70.1,"Hand","UNB","Estimated_by_p10","6/9/2018",16.38564887,"N","","","","","",""
"508",2018,5,"NOME","TELLER RD","Tombstone",64.93925,-166.20958,"6/26/2018","17:29","REKN","CMW","",2,"","","","",,"","","122274442","","","","","Y","M","","","","","","","1","301","7","L","NF","U","","IC",21.5,6.1,4.7,15.5,48.3,33.7,,48,27.7,,77.7,"Hand","UNB","Estimated_by_p10","6/9/2018",16.23338414,"N","","","","","",""
"509",2018,5,"NOME","TELLER RD","Tombstone",64.93925,-166.20958,"6/26/2018","17:29","REKN","CMW","",2,"","","","",,"","","122274443","","","","","Y","M","","","","","","","1","301","7","L","NF","U","","IC",23.2,5.8,4.3,16,49.3,31.9,,53,32.8,,73.4,"Hand","UNB","Estimated_by_p10","6/8/2018",17.32448803,"N","","","","","",""
"510",2018,5,"NOME","TELLER RD","34 MI",64.82227,-166.03931,"6/27/2018","16:13","REKN","JAJ","",2,"","","","",,"","","122274445","FEDG","1KA","FEDG","","GEO, Y","M","GEO","New","BN078","RADIO","New","164.715","1","319","7","ASY","RC","M","M","BO",34.5,6.5,5.2,26.5,65.1,35.4,171,,,0,121,"Mist","1KA","","",,"N","","Y","filter","DNA","",""
"511",2018,5,"NOME","TELLER RD","34 MI",64.82227,-166.03927,"6/27/2018","16:06","REKN","LAM","",2,"","","","",,"","","122274444","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",15.2,4.2,3.9,11.4,38.1,28.8,,10.5,3.8,,27.1,"Hand","1KA","Estimated_by_p10","6/20/2018",6.69104164,"N","","","","","",""
"512",2018,5,"NOME","TELLER RD","34 MI",64.82227,-166.03927,"6/27/2018","16:06","REKN","LAM","",2,"","","","",,"","","122274446","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",15.9,4.5,4.1,11.7,38.4,29.4,,9,2.6,,27.9,"Hand","1KA","Estimated_by_p10","6/20/2018",6.083071922,"N","","","","","",""
"513",2018,5,"NOME","TELLER RD","34 MI",64.82227,-166.03927,"6/27/2018","16:06","REKN","LAM","",2,"","","","",,"","","122274447","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",14.5,4.9,4.4,10.5,36.9,28.2,,7.4,2.4,,24.7,"Hand","1KA","Estimated_by_p10","6/21/2018",5.360237545,"N","","","","","",""
"514",2018,5,"NOME","TELLER RD","34 MI",64.82227,-166.03927,"6/27/2018","16:06","REKN","LAM","",2,"","","","",,"","","122274448","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",15.5,5.3,4.2,11.1,36.8,29.7,,10.5,3.3,,20.4,"Hand","1KA","Estimated_by_p10","6/20/2018",6.69104164,"N","","","","","",""
"515",2018,5,"NOME","TELLER RD","37 MI",64.84353,-166.08164,"6/28/2018","13:09","REKN","JAJ","",2,"122274346","FELG","6XN","FELG",,"W","M","122274346","FELG","6XN","FELG","","GEO, W","M","GEO","New","BN080","","","","R","301","7","ATY","RC","M","M","BO",,,,,,,,,,,112.2,"Mist","6XN","","",,"N","","","","","",""
"516",2018,5,"NOME","TELLER RD","37 MI",64.84274,-166.0858,"6/28/2018","11:51","REKN","JAJ","",2,"","","","",,"","","122274451","FEDG","1KU","FEDG","","GEO, Y","M","GEO","New","BN079","RADIO","New","164.732","1","319","7","AHY","PL","M","M","BO",33,6.5,4.9,23.3,62.5,34.6,170,,,0,118,"Mist","1KU","","",,"N","","Y","filter","DNA","","4th chick near adult 6XN"
"517",2018,5,"NOME","TELLER RD","37 MI",,,"6/28/2018","","REKN","CMW","",2,"122274440","","","",,"","M","122274440","","","","","","M","","","","","","","R","300","7","L","NF","U","","IC",17.7,4.4,3.9,12.3,40.6,29.7,,13.9,4.6,,34.7,"Hand","6XN","Estimated_by_p10","6/20/2018",7.900825943,"","","","","","",""
"518",2018,5,"NOME","TELLER RD","Tombstone",,,"6/28/2018","","REKN","CMW","",2,"122274441","","","",,"","M","122274441","","","","","","M","","","","","","","R","300","7","L","NF","U","","IC",21.9,6.5,4.2,16.9,49.8,32.2,,59.8,38,,81.7,"Hand","UNB","Estimated_by_p10","6/9/2018",18.83539553,"","","","","","",""
"519",2018,5,"NOME","TELLER RD","Tombstone",,,"6/28/2018","","REKN","CMW","",2,"122274442","","","",,"Y","M","122274442","","","","","Y","M","","","","","","","R","301","7","L","NF","U","","IC",22.2,6.5,4.5,16.5,50.4,33.4,,57.6,37.9,,89.1,"Hand","UNB","Estimated_by_p10","6/9/2018",18.34164659,"","","","","","",""
"520",2018,5,"NOME","TELLER RD","Tombstone",,,"6/28/2018","","REKN","CMW","",2,"122274443","","","",,"Y","M","122274443","","","","","Y","M","","","","","","","R","301","7","L","NF","U","","IC",22.2,6.4,4.6,17,51.8,32.5,,63.8,42.3,,83.3,"Hand","UNB","Estimated_by_p10","6/8/2018",19.74951655,"","","","","","",""
"521",2018,5,"NOME","TELLER RD","37 MI",64.84271,-166.08574,"6/28/2018","11:39","REKN","CMW","",2,"","","","",,"","","122274449","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",17.1,5,3.7,12,39.5,27.2,,13.1,3.8,,31,"Hand","1KU","Estimated_by_p10","6/20/2018",7.632850155,"N","","","","","",""
"522",2018,5,"NOME","TELLER RD","37 MI",64.84271,-166.08574,"6/28/2018","11:39","REKN","CMW","",2,"","","","",,"","","122274450","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",16.2,4.8,4,11.8,39.1,28.2,,13.5,4.6,,30.7,"Hand","1KU","Estimated_by_p10","6/20/2018",7.767936299,"N","","","","","",""
"523",2018,5,"NOME","TELLER RD","37 MI",64.84271,-166.08574,"6/28/2018","11:39","REKN","CMW","",2,"","","","",,"","","122274452","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",28.7,5.6,4.2,12.8,39.9,29.1,,17.8,6.7,,33.3,"Hand","1KU","Estimated_by_p10","6/18/2018",9.10239485,"N","","","","","",""
"524",2018,5,"NOME","TELLER RD","37 MI",64.84271,-166.08574,"6/28/2018","11:39","REKN","CMW","",2,"","","","",,"","","122274453","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",17.4,5.1,3.8,11.8,38.7,28.4,,12.8,2.2,,33.2,"Hand","1KU","Estimated_by_p10","6/20/2018",7.530016333,"N","","","","","",""
"525",2018,5,"NOME","TELLER RD","Tombstone",64.93556,-166.20865,"6/28/2018","17:47","REKN","CMW","",2,"","","","",,"","","122274454","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",23,6.2,4.7,16.2,50.1,33.9,,62.2,40.7,,80.7,"Hand","UNB","Estimated_by_p10","6/8/2018",19.381034,"N","","","","","",""
"526",2018,5,"NOME","TELLER RD","34 MI",64.81281,-165.96061,"6/29/2018","12:21","REKN","CMW","",2,"","","","",,"","","122274455","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",14.2,5,3.8,11.2,37.5,26.6,,8,2.1,,24.6,"Hand","1HJ","Estimated_by_p10","6/23/2018",5.641972903,"N","","","","","",""
"527",2018,5,"NOME","TELLER RD","34 MI",64.81281,-165.96061,"6/29/2018","12:21","REKN","CMW","",2,"","","","",,"","","122274456","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",13.8,4.8,3.8,11.1,35.5,26.6,,7.3,4,,22.7,"Hand","1HJ","Estimated_by_p10","6/23/2018",5.311863831,"N","","","","","",""
"528",2018,5,"NOME","TELLER RD","34 MI",64.81281,-165.96061,"6/29/2018","12:21","REKN","CMW","",2,"","","","",,"","","122274457","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",14,4.7,3.7,10.7,36.6,26.5,,9.1,3.3,,23.3,"Hand","1HJ","Estimated_by_p10","6/22/2018",6.12545762,"N","","","","","",""
"529",2018,5,"NOME","TELLER RD","34 MI",64.81281,-165.96061,"6/29/2018","12:21","REKN","CMW","",2,"","","","",,"","","122274458","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",13.8,4.3,3.5,10.6,36.3,26.1,,7.3,4,,20.8,"Hand","1HJ","Estimated_by_p10","6/23/2018",5.311863831,"N","","","","","",""
"530",2018,5,"NOME","TELLER RD","37 MI",64.84357,-166.08382,"6/30/2018","11:55","REKN","JAJ","",2,"129231720","FEDG","1EV","FEDG",,"O","M","129231720","FEDG","1EV","FEDG","","GEO, O","M","GEO","New","BN935","RADIO","New","164.782","R","301","7","ATY","RC","M","","BO",35,7.4,5.1,27.4,65.5,33.3,170,,,3,141,"Mist","1EV ","","",,"N","","","","","",""
"531",2018,5,"NOME","TELLER RD","Tombstone",,,"6/30/2018","","REKN","CMW","",2,"122274441","","","",,"","M","122274441","","","","","","M","","","","","","","R","300","7","L","NF","U","","IC",23.5,6.2,4.7,17.2,51.5,31.6,,68.2,47.1,,84.1,"Hand","UNB","Estimated_by_p10","6/9/2018",20.78627043,"","","","","","",""
"532",2018,5,"NOME","TELLER RD","Tombstone",,,"6/30/2018","","REKN","CMW","",2,"122274442","","","",,"Y","M","122274442","","","","","Y","M","","","","","","","R","301","7","L","NF","U","","IC",25.2,6.2,4.9,27.8,52.4,33.3,,65.8,47.8,,91.8,"Hand","UNB","Estimated_by_p10","6/9/2018",20.21618927,"","","","","","",""
"533",2018,5,"NOME","TELLER RD","Tombstone",,,"6/30/2018","","REKN","CMW","",2,"122274443","","","",,"Y","M","122274443","","","","","Y","M","","","","","","","R","301","7","L","NF","U","","IC",23.3,6.4,4.2,18.1,54,33.6,,72.5,51.5,,87.2,"Hand","UNB","Estimated_by_p10","6/8/2018",21.84018953,"","","","","","",""
"534",2018,5,"NOME","TELLER RD","Tombstone",,,"6/30/2018","","REKN","CMW","",2,"122274454","","","",,"","M","122274454","","","","","","M","","","","","","","R","300","7","L","NF","U","","IC",25.4,5.6,4.9,16.8,51.9,33.5,,70.4,52,,83,"Hand","UNB","Estimated_by_p10","6/8/2018",21.31981638,"","","","","","",""
"535",2018,5,"NOME","TELLER RD","37 MI",64.84357,-166.08382,"6/30/2018","11:52","REKN","CMW","",2,"","","","",,"","","122274459","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",13.7,4.4,3.7,9.9,33.1,27.5,,0,0,,15.7,"Hand","1EV","Known","6/28/2018",2,"N","","","","","",""
"536",2018,5,"NOME","TELLER RD","37 MI",64.84357,-166.08382,"6/30/2018","11:52","REKN","CMW","",2,"","","","",,"","","122274460","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",13.3,4.5,3.5,9.3,33.6,26.7,,0,0,,16.2,"Hand","1EV","Known","6/28/2018",2,"N","","","","","",""
"537",2018,5,"NOME","TELLER RD","37 MI",64.84357,-166.08382,"6/30/2018","11:52","REKN","CMW","",2,"","","","",,"","","122274461","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",12,4.1,3.7,8.5,33.2,26.8,,0,0,,13.8,"Hand","1EV","Known","6/28/2018",2,"N","","","","","",""
"538",2018,5,"NOME","TELLER RD","37 MI",64.84357,-166.08382,"6/30/2018","11:52","REKN","CMW","",2,"","","","",,"","","122274462","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",13.6,4.2,3.4,9.8,33.5,27.2,,0,0,,15.3,"Hand","1EV","Known","6/28/2018",2,"N","","","","","",""
"539",2018,5,"NOME","TELLER RD","34 MI",,,"6/30/2018","","REKN","CMW","",2,"122274463","","","",,"","M","122274463","","","","","","M","","","","","","","R","300","7","L","NF","U","","IC",19.6,5.1,4.1,13.6,42.1,28.2,,15.7,5.3,,37.2,"Hand","1HE","Estimated_by_p10","6/21/2018",8.474651112,"N","","","","","",""
"540",2018,5,"NOME","TELLER RD","34 MI",,,"6/30/2018","","REKN","CMW","",2,"122274464","","","",,"","M","122274464","","","","","","M","","","","","","","R","300","7","L","NF","U","","IC",16.5,5.5,4.5,13,41.1,29.5,,15.7,4.5,,36.2,"Hand","1HE","Estimated_by_p10","6/21/2018",8.474651112,"N","","","","","",""
"541",2018,5,"NOME","TELLER RD","34 MI",,,"6/30/2018","","REKN","CMW","",2,"122274465","","","",,"","M","122274465","","","","","","M","","","","","","","R","300","7","L","NF","U","","IC",18,5.7,4.4,13.3,42.2,29.5,,13.5,1,,39.1,"Hand","1HE","Estimated_by_p10","6/22/2018",7.767936299,"N","","","","","",""
"542",2018,5,"NOME","TELLER RD","34 MI",,,"6/30/2018","","REKN","CMW","",2,"122274466","","","",,"","M","122274466","","","","","","M","","","","","","","R","300","7","L","NF","U","","IC",16.3,5.7,4.6,13.3,41.9,30.9,,13.3,2.5,,38.1,"Hand","1HE","Estimated_by_p10","6/22/2018",7.700675657,"N","","","","","",""
"543",2018,5,"NOME","TELLER RD","34 MI",64.81553,-165.94747,"7/3/2018","13:53","REKN","JAJ","",2,"","","","",,"","","122274467","FEDG","1KT","FEDG","","GEO, Y","M","GEO","New","BN936","RADIO","New","164.882","1","319","7","AHY","PL","M","F","BO",38,7.5,6.1,29.5,67.9,35.8,176,,,0,117.8,"Mist","1KT","","",,"N","","Y","filter","DNA","",""
"544",2018,5,"NOME","TELLER RD","34 MI",64.81738,-166.03361,"7/3/2018","17:29","REKN","JAJ","",2,"122274342","FELG","6UU","FELG",,"W","M","122274342","FELG","6UU","FELG","","GEO, W","M","GEO","New","BN947","RADIO","New","164.881","R","301","7","ATY","RC","M","M","BO",,,,,,,,,,,112.1,"Mist","6UU","","",,"N","","","","","",""
"545",2018,5,"NOME","TELLER RD","Barrel",64.71609,-165.77226,"7/3/2018","22:45","REKN","JAJ","",2,"123233850","FEDG","1LH","FEDG",,"Y","M","123233850","FEDG","1LH","FEDG","","GEO, Y","M","GEO","New","BN496","RADIO","New","164.903","R","301","7","ASY","RC","M","M","BO",,,,,,,,,,0,100,"Mist","1LH","","",,"N","","","","","","Banded in 2017"
"546",2018,5,"NOME","TELLER RD","37 MI",64.84279,-166.08464,"7/3/2018","20:58","REKN","JAJ","",2,"129231720","FEDG","1EV","FEDG",,"GEO, O","M","129231720","FEDG","1EV","FEDG","","O","M","GEO","Removed","BN935","RADIO","Retained","164.782","R","301","7","ATY","RC","M","","BO",,,,,,,,,,,120.2,"Mist","1EV","","",,"N","","","","","",""
"547",2018,5,"NOME","TELLER RD","34 MI",64.56318,-165.51547,"7/3/2018","13:56","REKN","CMW","",2,"","","","",,"","","122274468","","","","","","M","","","","","","","1","300","7","L","NF","U","F","IC",18.5,4.9,4.2,12.7,39.7,28.6,,15.5,5.1,,36.8,"Hand","1KT","Estimated_by_p10","6/24/2018",8.412680412,"N","","","","","",""
"548",2018,5,"NOME","TELLER RD","37 MI",,,"7/3/2018","","REKN","CMW","",2,"122274459","","","",,"","M","122274459","","","","","","M","","","","","","","R","300","7","L","NF","U","","IC",16.2,5.3,4.3,11.8,37.7,28.9,,10.5,4.3,,26.6,"Hand","1EV","Known","6/28/2018",5,"","","","","","",""
"549",2018,5,"NOME","TELLER RD","37 MI",,,"7/3/2018","","REKN","CMW","",2,"122274460","","","",,"","M","122274460","","","","","","M","","","","","","","R","300","7","L","NF","U","","IC",15.8,4.9,4.3,11.4,38.3,28.9,,11.1,4.1,,25.8,"Hand","1EV","Known","6/28/2018",5,"","","","","","",""
"550",2018,5,"NOME","TELLER RD","37 MI",,,"7/3/2018","","REKN","CMW","",2,"122274461","","","",,"","M","122274461","","","","","","M","","","","","","","R","300","7","L","NF","U","","IC",16.1,5.3,4.1,11.4,36.8,27.3,,8.8,3.4,,21.9,"Hand","1EV","Known","6/28/2018",5,"","","","","","",""
"551",2018,5,"NOME","TELLER RD","37 MI",,,"7/3/2018","","REKN","CMW","",2,"122274462","","","",,"","M","122274462","","","","","","M","","","","","","","R","300","7","L","NF","U","","IC",13.5,4.5,3.8,10.9,37.9,27.9,,11.1,4.4,,23.2,"Hand","1EV","Known","6/28/2018",5,"","","","","","",""
"552",2018,5,"NOME","TELLER RD","34 MI",,,"7/3/2018","","REKN","CMW","",2,"122274464","","","",,"","M","122274464","","","","","","M","","","","","","","R","300","7","L","NF","U","","IC",19.8,6,4.2,14,44.9,29.7,,26.9,8.5,,53.6,"Hand","1HE","Estimated_by_p10","6/21/2018",11.49431196,"","","","","","",""
"553",2018,5,"NOME","TELLER RD","34 MI",,,"7/3/2018","","REKN","CMW","",2,"122274465","","","",,"","M","122274465","","","","","","M","","","","","","","R","300","7","L","NF","U","","IC",21,5.9,4.2,15.2,45.4,30.7,,27.5,9.9,,58,"Hand","1HE","Estimated_by_p10","6/21/2018",11.639499,"","","","","","",""
"554",2018,5,"NOME","TELLER RD","34 MI",,,"7/3/2018","","REKN","CMW","",2,"122274466","","","",,"","M","122274466","","","","","","M","","","","","","","R","300","7","L","NF","U","","IC",20.8,5.7,4,15.7,46,32.4,,28.2,10,,57.3,"Hand","1HE","Estimated_by_p10","6/21/2018",11.80751241,"","","","","","",""
"555",2018,5,"NOME","TELLER RD","34 MI",64.56318,-165.51547,"7/3/2018","13:56","REKN","CMW","",2,"","","","",,"","","122274469","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",19.1,5.5,4.3,13.3,41.5,30,,16.5,2.5,,40.4,"Hand","1KT","Estimated_by_p10","6/24/2018",8.718534748,"N","","","","","",""
"556",2018,5,"NOME","TELLER RD","34 MI",64.56325,-165.51544,"7/3/2018","13:56","REKN","CMW","",2,"","","","",,"","","122274470","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",17.3,5.1,3.7,12.2,37.4,27.9,,10.8,2.7,,29.6,"Hand","1KT","Estimated_by_p10","6/26/2018",6.806206257,"N","","","","","",""
"557",2018,5,"NOME","TELLER RD","34 MI",64.81738,-166.03361,"7/3/2018","17:27","REKN","CMW","",2,"","","","",,"","","122274471","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",15.6,5.1,3.6,11,37.1,28.8,,13.3,5.8,,26,"Hand","6UU","Estimated_by_p10","6/25/2018",7.700675657,"N","","","","","",""
"558",2018,5,"NOME","TELLER RD","34 MI",64.81738,-166.03361,"7/3/2018","17:27","REKN","CMW","",2,"","","","",,"","","122274472","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",15.5,4.9,3.6,10.9,36.5,28.4,,9.7,3.8,,22.4,"Hand","6UU","Estimated_by_p10","6/26/2018",6.373922942,"N","","","","","",""
"559",2018,5,"NOME","TELLER RD","Barrel",64.71609,-165.77226,"7/3/2018","22:44","REKN","CMW","",2,"","","","",,"","","122274473","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",17,4.8,4.1,12,39.3,28.4,,11.8,5.5,,24.3,"Hand","1LH","Estimated_by_p10","6/25/2018",7.176998904,"N","","","","","",""
"560",2018,5,"NOME","TELLER RD","Barrel",64.71609,-165.77226,"7/3/2018","22:44","REKN","CMW","",2,"","","","",,"","","122274474","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",17.8,5.1,4.1,13.2,41.4,28.5,,17.7,8.9,,32.1,"Hand","1LH","Estimated_by_p10","6/23/2018",9.073372703,"N","","","","","",""
"561",2018,5,"NOME","TELLER RD","Barrel",64.71609,-165.77226,"7/3/2018","22:44","REKN","CMW","",2,"","","","",,"","","122274475","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",16.5,4.8,4.1,12,39.5,28.1,,10.2,4.5,,26.2,"Hand","1LH","Estimated_by_p10","6/26/2018",6.573891123,"N","","","","","",""
"562",2018,5,"NOME","TELLER RD","37 MI",,,"7/4/2018","","REKN","JAJ","",2,"122274440","","","",,"","M","122274440","","","","","","M","","","","","","","R","300","7","L","NF","U","","IC",19.7,5.7,4.5,15.5,48,32.5,,41,19.6,,66,"Hand","6XN","Estimated_by_p10","6/19/2018",14.70886136,"","","","","","",""
